122,139.9466999,36.554771,118.879275,0.0010689 
123,139.9480333,36.5547433,148.2860788,0.0013334 
124,139.9484115,36.5547368,42.05751564,0.0003782 
125,139.9488298,36.5547203,46.53398674,0.0004183 
126,139.9492453,36.5546898,46.27431181,0.0004155 
127,139.9498324,36.554636,65.44286111,0.0005871 
128,139.950324,36.5545634,55.01154431,0.0004916 
129,139.9505257,36.554516,22.78783356,0.0002017 
130,139.9507176,36.5544494,22.07852976,0.0001919 
131,139.9509283,36.5543667,24.46348345,0.0002107 
132,139.9511387,36.5542759,24.63895643,0.0002104 
133,139.95202,36.5538451,104.6321797,0.0008813 
134,139.9520675,36.5538246,5.56243078,0.0000475 
135,139.9538219,36.5529463,208.9156443,0.0017544 
136,139.9543379,36.5526903,61.37535809,0.0005160 
137,139.9600447,36.5499881,674.9734918,0.0057068 
138,139.9619429,36.5490734,224.9763463,0.0018982 
139,139.9631377,36.5484964,141.6460415,0.0011948 
140,139.9641541,36.5480165,120.1765385,0.0010164 
141,139.9644585,36.5478627,36.29211424,0.0003044 
142,139.9656845,36.5472641,145.5393726,0.0012260 
143,139.9684896,36.5459128,332.454237,0.0028051 
144,139.968865,36.5457378,44.32197518,0.0003754 
145,139.9688958,36.5457235,3.63491871,0.0000308 
146,139.9698584,36.5452461,114.4942128,0.0009626 
147,139.9702157,36.5450744,42.33433084,0.0003573 
148,139.9704346,36.5449776,25.69802246,0.0002189 
149,139.9706008,36.544905,19.48718988,0.0001662 
150,139.9707742,36.5448395,20.07157624,0.0001734 
151,139.9710412,36.5447538,30.5725563,0.0002670 
152,139.9712326,36.5446955,21.85368494,0.0001914 
153,139.9716383,36.5445863,46.05996114,0.0004057 
154,139.9719083,36.544526,30.45855194,0.0002700 
155,139.9720771,36.544495,18.95427862,0.0001688 
156,139.9723434,36.5444498,29.86028285,0.0002663 
157,139.9726001,36.5444339,28.57584009,0.0002567 
158,139.9727341,36.5444308,14.90272524,0.0001340 
159,139.9729307,36.544428,21.86234386,0.0001966 
160,139.973329,36.5444319,44.29014005,0.0003983 
161,139.9735991,36.5444509,30.0772644,0.0002701 
162,139.97383,36.544476,25.76369781,0.0002309 
163,139.9742295,36.544538,44.73487839,0.0003995 
164,139.9756957,36.5448153,164.7349285,0.0014662 
165,139.9758629,36.5448499,18.82402023,0.0001672 
166,139.9780441,36.5453018,245.5719449,0.0021812 
167,139.9782581,36.5453677,24.44837377,0.0002140 
168,139.9783845,36.5454385,15.29371997,0.0001264 
169,139.9784664,36.5455036,10.66195673,0.0000819 
170,139.9785805,36.5456381,17.09257246,0.0001141 
171,139.9789558,36.5463143,71.11319221,0.0003753 
172,139.9790503,36.546417,13.67134216,0.0000945 
173,139.979152,36.5465112,13.86477943,0.0001017 
174,139.9792597,36.5465873,13.61651521,0.0001077 
175,139.9793679,36.5466359,12.72310099,0.0001082 
176,139.9795951,36.5466881,25.65151048,0.0002272 
177,139.9798597,36.5467434,29.79668003,0.0002646 
178,139.983593,36.5474929,420.0019771,0.0037333 
179,139.9836979,36.5475129,11.78804374,0.0001049 
180,139.9837939,36.5475375,10.87827619,0.0000960 
181,139.9839838,36.5475889,21.5647363,0.0001899 
182,139.9844393,36.5476847,51.30214258,0.0004555 
183,139.9845941,36.547716,17.41797551,0.0001548 
184,139.984679,36.5477429,9.714066197,0.0000849 
185,139.984786,36.5478039,12.98220674,0.0001070 
186,139.9848601,36.5478744,10.1957151,0.0000741 
187,139.9848928,36.547948,7.24624407,0.0000327 
188,139.984897,36.5480362,7.525681009,0.0000042 
189,139.9848773,36.548124,7.791637822,-0.0000197 
190,139.9841558,36.5504204,211.3800019,-0.0007215 
191,139.9832966,36.5533642,268.2816763,-0.0008592 
192,139.9832389,36.5535395,16.24864149,-0.0000577 
193,139.9831908,36.5537146,15.84139891,-0.0000481 
194,139.9831031,36.5540171,27.54465503,-0.0000877 
195,139.9830556,36.5541602,13.28144479,-0.0000475 
196,139.9830246,36.5542463,8.102381469,-0.0000310 
197,139.9830041,36.5542935,4.620726336,-0.0000205 
198,139.9829898,36.5543262,3.205384581,-0.0000143 
199,139.9827972,36.55476,42.70083748,-0.0001926 
200,139.9826579,36.5551899,39.75171172,-0.0001393 
201,139.9826287,36.5552636,7.066783606,-0.0000292 
202,139.9825761,36.5553736,11.04355027,-0.0000526 
203,139.9825429,36.5554531,7.711411404,-0.0000332 
204,139.982411,36.5558747,38.78289932,-0.0001319 
205,139.9823883,36.5559742,8.84122394,-0.0000227 
206,139.9823702,36.5560727,8.626061694,-0.0000181 
207,139.9823534,36.5561758,8.976281778,-0.0000168 
208,139.9823172,36.5563141,12.4463036,-0.0000362 
209,139.9822534,36.5565102,18.14382194,-0.0000638 
210,139.9822128,36.5566845,15.51429839,-0.0000406 
211,139.9821703,36.5568612,15.77212195,-0.0000425 
212,139.9821313,36.5573012,37.71979027,-0.0000390 
213,139.9820752,36.5577819,41.40811731,-0.0000561 
214,139.9820518,36.5581462,31.13197522,-0.0000234 
215,139.9820612,36.5586532,43.18763118,0.0000094 
216,139.9821313,36.5590062,31.05501782,0.0000701 
217,139.9823884,36.5606624,143.9071008,0.0002571 
218,139.9827531,36.5628369,189.5656087,0.0003647 
219,139.983069,36.5639956,104.7394945,0.0003159 
220,139.9830804,36.5640499,4.795877184,0.0000114 
221,139.9831551,36.564383,29.55736979,0.0000747 
222,139.9832899,36.5651453,66.62496714,0.0001348 
223,139.9834419,36.5659814,73.1803989,0.0001520 
224,139.983517,36.5663312,30.93725644,0.0000751 
225,139.983537,36.5664309,8.777280439,0.0000200 
226,139.9835956,36.5665493,12.00546838,0.0000586 
227,139.9836736,36.5666669,13.24815195,0.0000780 
228,139.9837509,36.5667487,11.06393411,0.0000773 
229,139.9838412,36.5668119,11.39223576,0.0000903 
230,139.9839321,36.5668579,10.84051365,0.0000909 
231,139.9840237,36.5668904,10.55490967,0.0000916 
232,139.9841666,36.5669275,16.20059108,0.0001429 
233,139.9843664,36.5669622,22.41237211,0.0001998 
234,139.9845263,36.566978,17.83091133,0.0001599 
235,139.9849062,36.5669937,42.26412417,0.0003799 
236,139.9851772,36.567013,30.17867545,0.0002710 
237,139.9853491,36.5670268,19.15059341,0.0001719 
238,139.9857205,36.5670812,41.55683554,0.0003714 
239,139.986153,36.5671649,48.617255,0.0004325 
240,139.9864502,36.5672518,33.86569761,0.0002972 
241,139.9873826,36.5674966,105.7534904,0.0009324 
242,139.9875883,36.5675487,23.29941222,0.0002057 
243,139.9877571,36.5675854,19.02831163,0.0001688 
244,139.9879285,36.5676174,19.25268181,0.0001714 
245,139.9881238,36.5676474,21.86605378,0.0001953 
246,139.9884011,36.5676873,31.02104378,0.0002773 
247,139.988852,36.5677293,50.2651698,0.0004509 
248,139.9890801,36.5677485,25.41625556,0.0002281 
249,139.9892916,36.5677626,23.54854709,0.0002115 
250,139.9895503,36.5677745,28.78403166,0.0002587 
251,139.9898068,36.567786,28.53844117,0.0002565 
252,139.9900612,36.5677922,28.29278945,0.0002544 
253,139.9907211,36.567796,73.37829165,0.0006599 
254,139.99132,36.5677766,66.61515896,0.0005989 
255,139.9929124,36.5677335,177.1048454,0.0015924 
256,139.9949453,36.5676774,226.0986519,0.0020329 
257,139.9969056,36.5676364,218.0033626,0.0019603 
258,139.9970581,36.567632,16.96130091,0.0001525 
259,139.9976459,36.5676494,65.37727411,0.0005878 
260,139.9990369,36.5676188,154.6941477,0.0013910 
261,139.9995729,36.5675788,59.69784873,0.0005360 
262,140.0006303,36.5675443,117.6142215,0.0010574 
263,140.0010787,36.5675027,49.98557556,0.0004484 
264,140.0014601,36.5674596,42.56829316,0.0003814 
265,140.001828,36.5673862,41.38373269,0.0003679 
266,140.0023352,36.5672554,57.48816355,0.0005072 
267,140.003799,36.5668513,166.3672772,0.0014638 
268,140.0109393,36.5648687,811.7306744,0.0071403 
269,140.0110828,36.5648278,16.33218261,0.0001435 
270,140.0111707,36.5648204,9.794452193,0.0000879 
271,140.0112617,36.5648229,10.12118921,0.0000910 
272,140.0113604,36.5648625,11.48207009,0.0000987 
273,140.0114128,36.564917,7.450455409,0.0000524 
274,140.011473,36.5650186,10.94229697,0.0000602 
275,140.0123155,36.5667405,174.0586068,0.0008425 
276,140.0130558,36.5682147,150.168377,0.0007403 
277,140.0138517,36.5697928,160.9624268,0.0007959 
278,140.0143977,36.5709077,112.7322186,0.0005460 
279,140.014592,36.5712892,39.02868499,0.0001943 
280,140.0146506,36.5715394,22.28999121,0.0000586 
281,140.0146907,36.5718144,23.85012011,0.0000401 
282,140.0146969,36.5720448,19.64174377,0.0000062 
283,140.0146969,36.5723198,23.42960071,0.0000000 
284,140.0146321,36.5725452,20.51085846,-0.0000648 
285,140.0145241,36.572845,28.22469677,-0.0001080 
286,140.0117433,36.57920089,623.5656217,-0.0027808 
